840.0	41317.0
840.0010000000475	41317.0
840.002000000095	41317.0
840.0030000001425	41317.0
840.00400000019	41317.0
840.0050000002375	41317.0
840.006000000285	41317.0
840.0070000003325	41316.0
840.00800000038	41316.0
840.0090000004275	41316.0
840.010000000475	41316.0
840.0110000005225	41316.0
840.01200000057	41316.0
840.0130000006175	41316.0
840.014000000665	41316.0
840.0150000007125	41316.0
840.01600000076	41316.0
840.0170000008075	41315.0
840.018000000855	41315.0
840.0190000009025	41315.0
840.02000000095	41315.0
840.0210000009974	41315.0
840.022000001045	41315.0
840.0230000010924	41315.0
840.0240000011399	41315.0
840.0250000011874	41315.0
840.0260000012349	41315.0
840.0270000012824	41315.0
840.0280000013299	41315.0
840.0290000013774	41314.0
840.0300000014249	41314.0
840.0310000014724	41314.0
840.0320000015199	41314.0
840.0330000015674	41314.0
840.0340000016149	41314.0
840.0350000016624	41314.0
840.0360000017099	41314.0
840.0370000017574	41314.0
840.0380000018049	41314.0
840.0390000018524	41314.0
840.0400000018999	41314.0
840.0410000019474	41314.0
840.0420000019949	41314.0
840.0430000020424	41313.0
840.0440000020899	41313.0
840.0450000021374	41313.0
840.0460000021849	41313.0
840.0470000022324	41313.0
840.0480000022799	41313.0
840.0490000023274	41313.0
840.0500000023749	41313.0
840.0510000024224	41313.0
840.0520000024699	41313.0
840.0530000025174	41312.0
840.0540000025649	41312.0
840.0550000026124	41312.0
840.0560000026599	41312.0
840.0570000027074	41312.0
840.0580000027549	41312.0
840.0590000028023	41312.0
840.0600000028498	41312.0
840.0610000028973	41312.0
840.0620000029448	41312.0
840.0630000029923	41311.0
840.0640000030398	41311.0
840.0650000030873	41311.0
840.0660000031348	41311.0
840.0670000031823	41311.0
840.0680000032298	41311.0
840.0690000032773	41311.0
840.0700000033248	41311.0
840.0710000033723	41311.0
840.0720000034198	41311.0
840.0730000034673	41310.0
840.0740000035148	41310.0
840.0750000035623	41310.0
840.0760000036098	41310.0
840.0770000036573	41310.0
840.0780000037048	41310.0
840.0790000037523	41310.0
840.0800000037998	41310.0
840.0810000038473	41310.0
840.0820000038948	41310.0
840.0830000039423	41310.0
840.0840000039898	41310.0
840.0850000040373	41309.0
840.0860000040848	41309.0
840.0870000041323	41309.0
840.0880000041798	41309.0
840.0890000042273	41309.0
840.0900000042748	41309.0
840.0910000043223	41309.0
840.0920000043698	41309.0
840.0930000044173	41309.0
840.0940000044648	41309.0
840.0950000045123	41308.0
840.0960000045598	41308.0
840.0970000046073	41308.0
840.0980000046548	41308.0
840.0990000047022	41308.0
840.1000000047497	41308.0
840.1010000047972	41308.0
840.1020000048447	41308.0
840.1030000048922	41308.0
840.1040000049397	41308.0
840.1050000049872	41308.0
840.1060000050347	41308.0
840.1070000050822	41308.0
840.1080000051297	41308.0
840.1090000051772	41307.0
840.1100000052247	41307.0
840.1110000052722	41307.0
840.1120000053197	41307.0
840.1130000053672	41307.0
840.1140000054147	41307.0
840.1150000054622	41307.0
840.1160000055097	41307.0
840.1170000055572	41307.0
840.1180000056047	41307.0
840.1190000056522	41306.0
840.1200000056997	41306.0
840.1210000057472	41306.0
840.1220000057947	41306.0
840.1230000058422	41306.0
840.1240000058897	41306.0
840.1250000059372	41306.0
840.1260000059847	41306.0
840.1270000060322	41306.0
840.1280000060797	41306.0
840.1290000061272	41305.0
840.1300000061747	41305.0
840.1310000062222	41305.0
840.1320000062697	41305.0
840.1330000063172	41305.0
840.1340000063647	41305.0
840.1350000064122	41305.0
840.1360000064597	41305.0
840.1370000065072	41305.0
840.1380000065546	41305.0
840.1390000066021	41305.0
840.1400000066496	41305.0
840.1410000066971	41304.0
840.1420000067446	41304.0
840.1430000067921	41304.0
840.1440000068396	41304.0
840.1450000068871	41304.0
840.1460000069346	41304.0
840.1470000069821	41304.0
840.1480000070296	41304.0
840.1490000070771	41304.0
840.1500000071246	41304.0
840.1510000071721	41303.0
840.1520000072196	41303.0
840.1530000072671	41303.0
840.1540000073146	41303.0
840.1550000073621	41303.0
840.1560000074096	41303.0
840.1570000074571	41303.0
840.1580000075046	41303.0
840.1590000075521	41303.0
840.1600000075996	41303.0
840.1610000076471	41303.0
840.1620000076946	41303.0
840.1630000077421	41303.0
840.1640000077896	41303.0
840.1650000078371	41302.0
840.1660000078846	41302.0
840.1670000079321	41302.0
840.1680000079796	41302.0
840.1690000080271	41302.0
840.1700000080746	41302.0
840.1710000081221	41302.0
840.1720000081696	41302.0
840.1730000082171	41302.0
840.1740000082646	41302.0
840.175000008312	41301.0
840.1760000083596	41301.0
840.177000008407	41301.0
840.1780000084545	41301.0
840.179000008502	41301.0
840.1800000085495	41301.0
840.181000008597	41301.0
840.1820000086445	41301.0
840.183000008692	41301.0
840.1840000087395	41301.0
840.185000008787	41300.0
840.1860000088345	41300.0
840.187000008882	41300.0
840.1880000089295	41300.0
840.189000008977	41300.0
840.1900000090245	41300.0
840.191000009072	41300.0
840.1920000091195	41300.0
840.193000009167	41300.0
840.1940000092145	41300.0
840.195000009262	41300.0
840.1960000093095	41300.0
840.197000009357	41299.0
840.1980000094045	41299.0
840.199000009452	41299.0
840.2000000094995	41299.0
840.201000009547	41299.0
840.2020000095945	41299.0
840.203000009642	41299.0
840.2040000096895	41299.0
840.205000009737	41299.0
840.2060000097845	41299.0
